UID,Date,County,State,Lat,Long,temp,humidity,windspeed,New Cases,Cases
84020091,2020-09-08,Johnson,Kansas,38.885482,-94.822509,15.6,85.59,30.3,65,8989
84020091,2020-09-09,Johnson,Kansas,38.885482,-94.822509,11.3,92.55,23.1,34,9023
84020091,2020-09-10,Johnson,Kansas,38.885482,-94.822509,12.4,96.14,20.0,95,9118
84020091,2020-09-11,Johnson,Kansas,38.885482,-94.822509,14.5,93.61,10.1,110,9228
84020091,2020-09-12,Johnson,Kansas,38.885482,-94.822509,19.5,82.62,19.6,127,9355
84020091,2020-09-13,Johnson,Kansas,38.885482,-94.822509,19.1,71.71,14.8,73,9428
84020091,2020-09-14,Johnson,Kansas,38.885482,-94.822509,19.7,72.42,16.5,85,9513
84020091,2020-09-15,Johnson,Kansas,38.885482,-94.822509,20.1,74.93,11.1,106,9619
84020091,2020-09-16,Johnson,Kansas,38.885482,-94.822509,20.8,78.14,9.2,70,9689
84020091,2020-09-17,Johnson,Kansas,38.885482,-94.822509,18.6,69.45,16.6,125,9814
84020091,2020-09-18,Johnson,Kansas,38.885482,-94.822509,16.5,71.95,16.4,143,9957
84020091,2020-09-19,Johnson,Kansas,38.885482,-94.822509,16.0,66.98,20.4,126,10083
84020091,2020-09-20,Johnson,Kansas,38.885482,-94.822509,16.8,66.42,20.3,379,10462
84020091,2020-09-21,Johnson,Kansas,38.885482,-94.822509,18.6,71.01,14.5,0,10462
84020091,2020-09-22,Johnson,Kansas,38.885482,-94.822509,18.5,80.16,14.0,235,10697
84020091,2020-09-23,Johnson,Kansas,38.885482,-94.822509,19.9,79.28,12.5,0,10697
84020091,2020-09-24,Johnson,Kansas,38.885482,-94.822509,19.4,77.42,17.8,300,10997
84020091,2020-09-25,Johnson,Kansas,38.885482,-94.822509,21.9,72.26,27.4,0,10997
84020091,2020-09-26,Johnson,Kansas,38.885482,-94.822509,23.3,71.61,29.7,0,10997
84020091,2020-09-27,Johnson,Kansas,38.885482,-94.822509,17.0,88.52,32.5,351,11348
84020091,2020-09-28,Johnson,Kansas,38.885482,-94.822509,13.8,69.19,28.6,0,11348
84020091,2020-09-29,Johnson,Kansas,38.885482,-94.822509,14.3,57.16,24.1,227,11575
84020091,2020-09-30,Johnson,Kansas,38.885482,-94.822509,17.4,42.7,33.6,0,11575
84020091,2020-10-01,Johnson,Kansas,38.885482,-94.822509,12.4,51.02,30.4,225,11800
84020091,2020-10-02,Johnson,Kansas,38.885482,-94.822509,11.3,59.71,14.7,0,11800
84020091,2020-10-03,Johnson,Kansas,38.885482,-94.822509,13.2,65.37,25.0,0,11800
84020091,2020-10-04,Johnson,Kansas,38.885482,-94.822509,9.9,76.13,11.2,271,12071
84020091,2020-10-05,Johnson,Kansas,38.885482,-94.822509,14.7,59.19,29.6,0,12071
84020091,2020-10-06,Johnson,Kansas,38.885482,-94.822509,18.1,67.04,16.0,258,12329
84020091,2020-10-07,Johnson,Kansas,38.885482,-94.822509,21.7,66.09,17.6,0,12329
84020091,2020-10-08,Johnson,Kansas,38.885482,-94.822509,20.9,73.94,20.0,291,12620
84020091,2020-10-09,Johnson,Kansas,38.885482,-94.822509,20.5,78.22,26.9,0,12620
84020091,2020-10-10,Johnson,Kansas,38.885482,-94.822509,20.4,83.5,13.3,0,12620
84020091,2020-10-11,Johnson,Kansas,38.885482,-94.822509,22.2,69.96,33.1,312,12932
84020091,2020-10-12,Johnson,Kansas,38.885482,-94.822509,16.8,50.9,31.8,0,12932
84020091,2020-10-13,Johnson,Kansas,38.885482,-94.822509,16.2,44.21,20.2,235,13167
84020091,2020-10-14,Johnson,Kansas,38.885482,-94.822509,19.1,48.2,33.3,0,13167
84020091,2020-10-15,Johnson,Kansas,38.885482,-94.822509,12.5,35.42,32.5,243,13410
84020091,2020-10-16,Johnson,Kansas,38.885482,-94.822509,8.4,45.56,16.2,0,13410
84020091,2020-10-17,Johnson,Kansas,38.885482,-94.822509,14.8,39.65,42.4,0,13410
84020091,2020-10-18,Johnson,Kansas,38.885482,-94.822509,8.0,65.38,34.2,292,13702
84020091,2020-10-19,Johnson,Kansas,38.885482,-94.822509,6.5,54.94,20.1,0,13702
84020091,2020-10-20,Johnson,Kansas,38.885482,-94.822509,6.6,87.33,14.6,204,13906
84020091,2020-10-21,Johnson,Kansas,38.885482,-94.822509,7.6,96.93,15.2,0,13906
84020091,2020-10-22,Johnson,Kansas,38.885482,-94.822509,19.2,78.74,38.1,242,14148
84020091,2020-10-23,Johnson,Kansas,38.885482,-94.822509,4.6,81.9,32.2,0,14148
84020091,2020-10-24,Johnson,Kansas,38.885482,-94.822509,3.6,72.16,17.5,0,14148
84020091,2020-10-25,Johnson,Kansas,38.885482,-94.822509,3.7,82.56,20.5,433,14581
84020091,2020-10-26,Johnson,Kansas,38.885482,-94.822509,-0.9,88.61,25.0,0,14581
84020091,2020-10-27,Johnson,Kansas,38.885482,-94.822509,-0.6,83.61,16.4,739,15320
84020091,2020-10-28,Johnson,Kansas,38.885482,-94.822509,4.2,81.22,20.3,0,15320
84020091,2020-10-29,Johnson,Kansas,38.885482,-94.822509,5.7,73.58,31.4,497,15817
84020091,2020-10-30,Johnson,Kansas,38.885482,-94.822509,7.7,65.92,19.4,0,15817
84020091,2020-10-31,Johnson,Kansas,38.885482,-94.822509,12.2,60.28,35.3,0,15817
84020091,2020-11-01,Johnson,Kansas,38.885482,-94.822509,7.3,42.09,25.7,705,16522
84020091,2020-11-02,Johnson,Kansas,38.885482,-94.822509,8.5,53.74,26.9,0,16522
84020091,2020-11-03,Johnson,Kansas,38.885482,-94.822509,13.1,59.3,22.2,517,17039
84020091,2020-11-04,Johnson,Kansas,38.885482,-94.822509,15.3,52.99,29.4,0,17039
84020091,2020-11-05,Johnson,Kansas,38.885482,-94.822509,15.0,63.63,17.6,819,17858
84020091,2020-11-06,Johnson,Kansas,38.885482,-94.822509,14.4,86.76,20.3,0,17858
84020091,2020-11-07,Johnson,Kansas,38.885482,-94.822509,15.6,71.3,27.6,0,17858
84020091,2020-11-08,Johnson,Kansas,38.885482,-94.822509,18.5,74.82,35.1,925,18783
84020091,2020-11-09,Johnson,Kansas,38.885482,-94.822509,20.0,74.52,35.2,0,18783
84020091,2020-11-10,Johnson,Kansas,38.885482,-94.822509,8.1,84.34,28.8,0,18783
84020091,2020-11-11,Johnson,Kansas,38.885482,-94.822509,4.3,70.52,11.1,1025,19808
84020091,2020-11-12,Johnson,Kansas,38.885482,-94.822509,6.9,63.05,27.4,0,19808
84020091,2020-11-13,Johnson,Kansas,38.885482,-94.822509,1.8,61.24,16.5,1138,20946
84020091,2020-11-14,Johnson,Kansas,38.885482,-94.822509,12.7,71.39,31.7,0,20946
84020091,2020-11-15,Johnson,Kansas,38.885482,-94.822509,7.3,44.99,42.5,0,20946
84020091,2020-11-16,Johnson,Kansas,38.885482,-94.822509,8.7,41.04,21.4,1035,21981
84020091,2020-11-17,Johnson,Kansas,38.885482,-94.822509,8.2,49.79,24.9,0,21981
84020091,2020-11-18,Johnson,Kansas,38.885482,-94.822509,13.1,43.12,41.9,845,22826
84020091,2020-11-19,Johnson,Kansas,38.885482,-94.822509,17.0,51.43,40.9,0,22826
84020091,2020-11-20,Johnson,Kansas,38.885482,-94.822509,12.3,68.59,21.2,1065,23891
84020091,2020-11-21,Johnson,Kansas,38.885482,-94.822509,7.6,68.12,19.9,0,23891
84020091,2020-11-22,Johnson,Kansas,38.885482,-94.822509,7.0,71.3,22.3,0,23891
84020091,2020-11-23,Johnson,Kansas,38.885482,-94.822509,2.8,80.54,25.5,1134,25025
84020091,2020-11-24,Johnson,Kansas,38.885482,-94.822509,10.0,85.24,30.4,0,25025
84020091,2020-11-25,Johnson,Kansas,38.885482,-94.822509,5.7,90.97,29.6,906,25931
84020091,2020-11-26,Johnson,Kansas,38.885482,-94.822509,4.6,79.79,14.6,0,25931
84020091,2020-11-27,Johnson,Kansas,38.885482,-94.822509,5.0,69.52,18.2,800,26731
84020091,2020-11-28,Johnson,Kansas,38.885482,-94.822509,5.0,58.84,23.2,0,26731
84020091,2020-11-29,Johnson,Kansas,38.885482,-94.822509,4.1,60.07,42.8,0,26731
84020091,2020-11-30,Johnson,Kansas,38.885482,-94.822509,-1.1,54.2,22.8,689,27420
84020091,2020-12-01,Johnson,Kansas,38.885482,-94.822509,1.9,51.53,24.8,0,27420
84020091,2020-12-02,Johnson,Kansas,38.885482,-94.822509,4.2,48.61,13.5,658,28078
84020091,2020-12-03,Johnson,Kansas,38.885482,-94.822509,1.6,71.46,13.8,0,28078
84020091,2020-12-04,Johnson,Kansas,38.885482,-94.822509,3.4,63.65,19.4,1194,29272
84020091,2020-12-05,Johnson,Kansas,38.885482,-94.822509,4.1,64.68,18.2,0,29272
84020091,2020-12-06,Johnson,Kansas,38.885482,-94.822509,2.9,72.78,19.2,0,29272
84020091,2020-12-07,Johnson,Kansas,38.885482,-94.822509,3.5,75.94,14.7,927,30199
84020091,2020-12-08,Johnson,Kansas,38.885482,-94.822509,5.1,62.3,15.6,0,30199
84020091,2020-12-09,Johnson,Kansas,38.885482,-94.822509,10.0,46.27,13.9,956,31155
84020091,2020-12-10,Johnson,Kansas,38.885482,-94.822509,9.9,51.81,12.6,0,31155
84020091,2020-12-11,Johnson,Kansas,38.885482,-94.822509,6.1,81.85,18.6,1008,32163
84020091,2020-12-12,Johnson,Kansas,38.885482,-94.822509,1.3,87.06,24.0,0,32163
84020091,2020-12-13,Johnson,Kansas,38.885482,-94.822509,-0.9,79.94,20.5,0,32163
84020091,2020-12-14,Johnson,Kansas,38.885482,-94.822509,-2.6,73.36,15.6,981,33144
84020091,2020-12-15,Johnson,Kansas,38.885482,-94.822509,-3.2,76.06,19.4,0,33144
84020091,2020-12-16,Johnson,Kansas,38.885482,-94.822509,-2.5,77.83,14.5,820,33964
84020091,2020-12-17,Johnson,Kansas,38.885482,-94.822509,0.9,74.23,14.7,0,33964
84020091,2020-12-18,Johnson,Kansas,38.885482,-94.822509,6.1,64.35,44.2,1122,35086
84020091,2020-12-19,Johnson,Kansas,38.885482,-94.822509,0.5,74.3,17.4,0,35086
84020091,2020-12-20,Johnson,Kansas,38.885482,-94.822509,3.5,61.17,19.6,0,35086
84020091,2020-12-21,Johnson,Kansas,38.885482,-94.822509,8.2,46.91,24.6,887,35973
84020091,2020-12-22,Johnson,Kansas,38.885482,-94.822509,8.9,50.29,35.4,0,35973
84020091,2020-12-23,Johnson,Kansas,38.885482,-94.822509,5.1,56.68,42.2,754,36727
84020091,2020-12-24,Johnson,Kansas,38.885482,-94.822509,-6.8,54.83,30.2,0,36727
84020091,2020-12-25,Johnson,Kansas,38.885482,-94.822509,-6.1,60.08,18.1,0,36727
84020091,2020-12-26,Johnson,Kansas,38.885482,-94.822509,3.8,56.95,19.0,0,36727
84020091,2020-12-27,Johnson,Kansas,38.885482,-94.822509,6.5,54.58,29.3,0,36727
84020091,2020-12-28,Johnson,Kansas,38.885482,-94.822509,-0.6,66.44,19.1,1148,37875
84020091,2020-12-29,Johnson,Kansas,38.885482,-94.822509,0.4,84.82,31.3,0,37875
84020091,2020-12-30,Johnson,Kansas,38.885482,-94.822509,0.1,78.7,25.1,990,38865
84020091,2020-12-31,Johnson,Kansas,38.885482,-94.822509,-3.4,79.8,21.8,0,38865
84020091,2021-01-01,Johnson,Kansas,38.885482,-94.822509,-1.9,86.32,28.7,831,39696
84020091,2021-01-02,Johnson,Kansas,38.885482,-94.822509,-3.0,83.44,13.5,0,39696
84020091,2021-01-03,Johnson,Kansas,38.885482,-94.822509,-1.5,95.34,16.2,0,39696
84020091,2021-01-04,Johnson,Kansas,38.885482,-94.822509,2.0,85.92,22.2,683,40379
84020091,2021-01-05,Johnson,Kansas,38.885482,-94.822509,2.7,74.55,17.5,1,40380
84020091,2021-01-06,Johnson,Kansas,38.885482,-94.822509,4.1,80.4,21.1,977,41357
84020091,2021-01-07,Johnson,Kansas,38.885482,-94.822509,1.6,83.92,22.2,0,41357
84020091,2021-01-08,Johnson,Kansas,38.885482,-94.822509,-0.7,76.08,16.3,1099,42456
84020091,2021-01-09,Johnson,Kansas,38.885482,-94.822509,-1.1,73.94,17.6,0,42456
84020091,2021-01-10,Johnson,Kansas,38.885482,-94.822509,-2.2,76.03,17.6,0,42456
84020091,2021-01-11,Johnson,Kansas,38.885482,-94.822509,1.2,75.1,19.5,994,43450
84020091,2021-01-12,Johnson,Kansas,38.885482,-94.822509,3.5,66.99,20.3,0,43450
84020091,2021-01-13,Johnson,Kansas,38.885482,-94.822509,5.0,65.55,30.4,896,44346
84020091,2021-01-14,Johnson,Kansas,38.885482,-94.822509,6.3,51.77,44.7,0,44346
84020091,2021-01-15,Johnson,Kansas,38.885482,-94.822509,-0.2,80.62,38.2,627,44973
84020091,2021-01-16,Johnson,Kansas,38.885482,-94.822509,-0.2,78.26,24.1,0,44973
84020091,2021-01-17,Johnson,Kansas,38.885482,-94.822509,-0.2,73.81,24.9,0,44973
84020091,2021-01-18,Johnson,Kansas,38.885482,-94.822509,0.4,72.54,16.6,1036,46009
84020091,2021-01-19,Johnson,Kansas,38.885482,-94.822509,0.9,71.29,24.2,0,46009
84020091,2021-01-20,Johnson,Kansas,38.885482,-94.822509,2.2,57.58,39.3,1042,47051
84020091,2021-01-21,Johnson,Kansas,38.885482,-94.822509,4.2,62.42,21.7,0,47051
84020091,2021-01-22,Johnson,Kansas,38.885482,-94.822509,-0.6,57.4,16.7,846,47897
84020091,2021-01-23,Johnson,Kansas,38.885482,-94.822509,-0.5,46.35,26.0,0,47897
84020091,2021-01-24,Johnson,Kansas,38.885482,-94.822509,3.0,87.0,19.4,0,47897
84020091,2021-01-25,Johnson,Kansas,38.885482,-94.822509,1.2,92.86,27.5,412,48309
84020091,2021-01-26,Johnson,Kansas,38.885482,-94.822509,-3.2,84.97,22.4,0,48309
84020091,2021-01-27,Johnson,Kansas,38.885482,-94.822509,-3.7,83.11,16.4,939,49248
84020091,2021-01-28,Johnson,Kansas,38.885482,-94.822509,-1.9,80.27,22.2,0,49248
84020091,2021-01-29,Johnson,Kansas,38.885482,-94.822509,4.0,72.63,30.0,393,49641
84020091,2021-01-30,Johnson,Kansas,38.885482,-94.822509,7.4,86.28,32.5,0,49641
84020091,2021-01-31,Johnson,Kansas,38.885482,-94.822509,0.2,80.8,33.3,0,49641
84020091,2021-02-01,Johnson,Kansas,38.885482,-94.822509,-1.0,80.03,21.2,389,50030
84020091,2021-02-02,Johnson,Kansas,38.885482,-94.822509,-1.2,83.84,15.4,0,50030
84020091,2021-02-03,Johnson,Kansas,38.885482,-94.822509,5.6,63.96,27.8,362,50392
84020091,2021-02-04,Johnson,Kansas,38.885482,-94.822509,2.0,67.56,35.5,0,50392
84020091,2021-02-05,Johnson,Kansas,38.885482,-94.822509,-0.6,62.91,17.2,530,50922
84020091,2021-02-06,Johnson,Kansas,38.885482,-94.822509,-6.5,70.24,25.9,0,50922
84020091,2021-02-07,Johnson,Kansas,38.885482,-94.822509,-13.8,79.36,22.0,0,50922
84020091,2021-02-08,Johnson,Kansas,38.885482,-94.822509,-13.7,84.82,22.2,228,51150
84020091,2021-02-09,Johnson,Kansas,38.885482,-94.822509,-12.1,80.43,20.3,0,51150
84020091,2021-02-10,Johnson,Kansas,38.885482,-94.822509,-11.3,76.54,25.6,458,51608
84020091,2021-02-11,Johnson,Kansas,38.885482,-94.822509,-11.3,62.4,25.1,0,51608
84020091,2021-02-12,Johnson,Kansas,38.885482,-94.822509,-14.9,66.16,28.7,263,51871
84020091,2021-02-13,Johnson,Kansas,38.885482,-94.822509,-16.5,63.86,24.0,0,51871
84020091,2021-02-14,Johnson,Kansas,38.885482,-94.822509,-17.7,65.68,25.8,0,51871
84020091,2021-02-15,Johnson,Kansas,38.885482,-94.822509,-20.7,70.53,29.2,328,52199
84020091,2021-02-16,Johnson,Kansas,38.885482,-94.822509,-18.9,70.19,13.8,0,52199
84020091,2021-02-17,Johnson,Kansas,38.885482,-94.822509,-10.5,72.0,13.7,383,52582
84020091,2021-02-18,Johnson,Kansas,38.885482,-94.822509,-9.1,74.81,14.9,0,52582
84020091,2021-02-19,Johnson,Kansas,38.885482,-94.822509,-6.7,72.14,22.5,1070,53652
84020091,2021-02-20,Johnson,Kansas,38.885482,-94.822509,-1.7,69.88,21.1,0,53652
84020091,2021-02-21,Johnson,Kansas,38.885482,-94.822509,2.8,73.87,27.6,0,53652
84020091,2021-02-22,Johnson,Kansas,38.885482,-94.822509,5.6,56.95,28.8,56,53708
84020091,2021-02-23,Johnson,Kansas,38.885482,-94.822509,9.7,51.75,27.6,0,53708
84020091,2021-02-24,Johnson,Kansas,38.885482,-94.822509,5.0,62.37,28.5,294,54002
84020091,2021-02-25,Johnson,Kansas,38.885482,-94.822509,1.5,62.09,13.8,0,54002
84020091,2021-02-26,Johnson,Kansas,38.885482,-94.822509,3.3,63.82,19.5,222,54224
84020091,2021-02-27,Johnson,Kansas,38.885482,-94.822509,7.8,71.98,34.2,0,54224
84020091,2021-02-28,Johnson,Kansas,38.885482,-94.822509,7.6,70.68,35.2,0,54224
84020091,2021-03-01,Johnson,Kansas,38.885482,-94.822509,3.8,58.39,18.1,146,54370
84020091,2021-03-02,Johnson,Kansas,38.885482,-94.822509,6.7,48.45,26.9,0,54370
84020091,2021-03-03,Johnson,Kansas,38.885482,-94.822509,10.5,37.41,17.2,163,54533
84020091,2021-03-04,Johnson,Kansas,38.885482,-94.822509,12.4,40.7,24.9,0,54533
84020091,2021-03-05,Johnson,Kansas,38.885482,-94.822509,8.5,49.72,24.0,0,54533
84020091,2021-03-06,Johnson,Kansas,38.885482,-94.822509,8.8,58.48,21.2,197,54730
84020091,2021-03-07,Johnson,Kansas,38.885482,-94.822509,10.9,44.71,34.7,0,54730
84020091,2021-03-08,Johnson,Kansas,38.885482,-94.822509,13.3,40.24,32.3,159,54889
84020091,2021-03-09,Johnson,Kansas,38.885482,-94.822509,16.5,49.78,43.6,0,54889
84020091,2021-03-10,Johnson,Kansas,38.885482,-94.822509,17.7,63.48,54.7,195,55084
84020091,2021-03-11,Johnson,Kansas,38.885482,-94.822509,9.3,53.74,17.6,0,55084
84020091,2021-03-12,Johnson,Kansas,38.885482,-94.822509,8.0,69.21,25.6,101,55185
84020091,2021-03-13,Johnson,Kansas,38.885482,-94.822509,9.9,77.3,26.5,0,55185
84020091,2021-03-14,Johnson,Kansas,38.885482,-94.822509,10.6,75.71,33.2,0,55185
84020091,2021-03-15,Johnson,Kansas,38.885482,-94.822509,9.6,81.99,21.8,102,55287
84020091,2021-03-16,Johnson,Kansas,38.885482,-94.822509,7.7,88.82,20.4,0,55287
84020091,2021-03-17,Johnson,Kansas,38.885482,-94.822509,5.2,91.18,45.2,170,55457
84020091,2021-03-18,Johnson,Kansas,38.885482,-94.822509,4.6,74.64,38.8,0,55457
84020091,2021-03-19,Johnson,Kansas,38.885482,-94.822509,6.2,50.36,15.5,100,55557
84020091,2021-03-20,Johnson,Kansas,38.885482,-94.822509,8.1,51.26,25.6,0,55557
84020091,2021-03-21,Johnson,Kansas,38.885482,-94.822509,12.4,56.5,40.3,0,55557
84020091,2021-03-22,Johnson,Kansas,38.885482,-94.822509,13.2,60.14,24.6,122,55679
84020091,2021-03-23,Johnson,Kansas,38.885482,-94.822509,11.2,83.03,29.4,0,55679
84020091,2021-03-24,Johnson,Kansas,38.885482,-94.822509,8.3,79.6,24.4,146,55825
84020091,2021-03-25,Johnson,Kansas,38.885482,-94.822509,6.4,86.25,17.8,0,55825
84020091,2021-03-26,Johnson,Kansas,38.885482,-94.822509,9.2,75.96,26.8,89,55914
84020091,2021-03-27,Johnson,Kansas,38.885482,-94.822509,12.2,73.02,30.4,0,55914
84020091,2021-03-28,Johnson,Kansas,38.885482,-94.822509,8.2,54.35,27.8,0,55914
84020091,2021-03-29,Johnson,Kansas,38.885482,-94.822509,15.2,40.15,51.0,115,56029
84020091,2021-03-30,Johnson,Kansas,38.885482,-94.822509,12.3,32.18,42.1,0,56029
84020091,2021-03-31,Johnson,Kansas,38.885482,-94.822509,5.9,33.48,28.8,130,56159
84020091,2021-04-01,Johnson,Kansas,38.885482,-94.822509,4.5,37.94,15.6,0,56159
84020091,2021-04-02,Johnson,Kansas,38.885482,-94.822509,10.4,34.58,30.6,140,56299
84020091,2021-04-03,Johnson,Kansas,38.885482,-94.822509,14.8,43.76,30.8,0,56299
84020091,2021-04-04,Johnson,Kansas,38.885482,-94.822509,17.7,52.64,29.3,0,56299
84020091,2021-04-05,Johnson,Kansas,38.885482,-94.822509,19.1,64.16,40.3,99,56398
84020091,2021-04-06,Johnson,Kansas,38.885482,-94.822509,20.2,60.62,35.7,0,56398
84020091,2021-04-07,Johnson,Kansas,38.885482,-94.822509,13.3,84.01,31.5,168,56566
84020091,2021-04-08,Johnson,Kansas,38.885482,-94.822509,9.4,86.4,24.1,0,56566
84020091,2021-04-09,Johnson,Kansas,38.885482,-94.822509,13.6,65.9,32.3,128,56694
84020091,2021-04-10,Johnson,Kansas,38.885482,-94.822509,10.7,73.99,34.0,0,56694
84020091,2021-04-11,Johnson,Kansas,38.885482,-94.822509,14.6,47.34,23.9,0,56694
84020091,2021-04-12,Johnson,Kansas,38.885482,-94.822509,11.3,48.42,26.9,112,56806
84020091,2021-04-13,Johnson,Kansas,38.885482,-94.822509,10.3,45.2,18.4,0,56806
84020091,2021-04-14,Johnson,Kansas,38.885482,-94.822509,9.5,46.37,21.8,156,56962
84020091,2021-04-15,Johnson,Kansas,38.885482,-94.822509,9.0,53.88,15.5,0,56962
84020091,2021-04-16,Johnson,Kansas,38.885482,-94.822509,8.5,73.22,18.7,106,57068
84020091,2021-04-17,Johnson,Kansas,38.885482,-94.822509,8.4,78.34,18.1,0,57068
84020091,2021-04-18,Johnson,Kansas,38.885482,-94.822509,9.5,61.22,18.7,0,57068
84020091,2021-04-19,Johnson,Kansas,38.885482,-94.822509,7.9,61.55,30.4,68,57136
84020091,2021-04-20,Johnson,Kansas,38.885482,-94.822509,2.7,67.67,24.0,0,57136
84020091,2021-04-21,Johnson,Kansas,38.885482,-94.822509,4.3,56.59,26.0,181,57317
84020091,2021-04-22,Johnson,Kansas,38.885482,-94.822509,6.2,52.6,22.1,0,57317
84020091,2021-04-23,Johnson,Kansas,38.885482,-94.822509,9.8,81.15,20.2,118,57435
84020091,2021-04-24,Johnson,Kansas,38.885482,-94.822509,13.5,66.67,27.7,0,57435
84020091,2021-04-25,Johnson,Kansas,38.885482,-94.822509,15.6,54.86,35.0,0,57435
84020091,2021-04-26,Johnson,Kansas,38.885482,-94.822509,21.2,51.74,42.1,123,57558
84020091,2021-04-27,Johnson,Kansas,38.885482,-94.822509,21.3,67.24,36.9,0,57558
84020091,2021-04-28,Johnson,Kansas,38.885482,-94.822509,19.0,86.97,21.3,149,57707
84020091,2021-04-29,Johnson,Kansas,38.885482,-94.822509,18.3,57.89,27.7,0,57707
84020091,2021-04-30,Johnson,Kansas,38.885482,-94.822509,18.5,44.98,20.3,181,57888
84020091,2021-05-01,Johnson,Kansas,38.885482,-94.822509,19.7,51.38,30.9,0,57888
84020091,2021-05-02,Johnson,Kansas,38.885482,-94.822509,19.0,75.2,25.0,0,57888
84020091,2021-05-03,Johnson,Kansas,38.885482,-94.822509,17.5,78.58,30.0,144,58032
84020091,2021-05-04,Johnson,Kansas,38.885482,-94.822509,13.5,50.26,33.1,0,58032
84020091,2021-05-05,Johnson,Kansas,38.885482,-94.822509,13.3,41.41,15.5,102,58134
84020091,2021-05-06,Johnson,Kansas,38.885482,-94.822509,12.9,59.14,30.4,0,58134
84020091,2021-05-07,Johnson,Kansas,38.885482,-94.822509,13.4,54.14,23.1,119,58253
84020091,2021-05-08,Johnson,Kansas,38.885482,-94.822509,19.0,62.55,28.4,0,58253
84020091,2021-05-09,Johnson,Kansas,38.885482,-94.822509,10.1,81.81,35.1,0,58253
84020091,2021-05-10,Johnson,Kansas,38.885482,-94.822509,11.1,68.19,13.7,50,58303
84020091,2021-05-11,Johnson,Kansas,38.885482,-94.822509,11.5,72.43,20.3,0,58303
84020091,2021-05-12,Johnson,Kansas,38.885482,-94.822509,12.8,50.32,19.4,98,58401
84020091,2021-05-13,Johnson,Kansas,38.885482,-94.822509,13.3,44.22,16.3,0,58401
84020091,2021-05-14,Johnson,Kansas,38.885482,-94.822509,16.3,51.02,27.5,98,58499
84020091,2021-05-15,Johnson,Kansas,38.885482,-94.822509,15.6,77.32,19.2,0,58499
84020091,2021-05-16,Johnson,Kansas,38.885482,-94.822509,15.1,91.9,18.6,0,58499
84020091,2021-05-17,Johnson,Kansas,38.885482,-94.822509,17.6,90.61,17.8,177,58676
84020091,2021-05-18,Johnson,Kansas,38.885482,-94.822509,20.3,82.65,16.3,0,58676
84020091,2021-05-19,Johnson,Kansas,38.885482,-94.822509,20.1,85.36,18.8,188,58864
84020091,2021-05-20,Johnson,Kansas,38.885482,-94.822509,19.9,89.24,27.5,0,58864
84020091,2021-05-21,Johnson,Kansas,38.885482,-94.822509,21.1,82.76,32.8,97,58961
84020091,2021-05-22,Johnson,Kansas,38.885482,-94.822509,19.4,88.72,22.2,0,58961
84020091,2021-05-23,Johnson,Kansas,38.885482,-94.822509,20.9,82.23,20.5,0,58961
84020091,2021-05-24,Johnson,Kansas,38.885482,-94.822509,21.8,78.4,22.1,81,59042
84020091,2021-05-25,Johnson,Kansas,38.885482,-94.822509,21.7,79.57,24.3,0,59042
84020091,2021-05-26,Johnson,Kansas,38.885482,-94.822509,23.4,73.73,16.1,53,59095
84020091,2021-05-27,Johnson,Kansas,38.885482,-94.822509,20.4,83.57,24.6,0,59095
84020091,2021-05-28,Johnson,Kansas,38.885482,-94.822509,12.9,73.54,26.2,49,59144
84020091,2021-05-29,Johnson,Kansas,38.885482,-94.822509,12.9,64.63,16.5,0,59144
84020091,2021-05-30,Johnson,Kansas,38.885482,-94.822509,14.1,68.63,15.7,0,59144
84020091,2021-05-31,Johnson,Kansas,38.885482,-94.822509,16.6,80.32,11.1,0,59144
84020091,2021-06-01,Johnson,Kansas,38.885482,-94.822509,18.3,74.95,14.3,0,59144
84020091,2021-06-02,Johnson,Kansas,38.885482,-94.822509,18.6,69.37,13.9,64,59208
84020091,2021-06-03,Johnson,Kansas,38.885482,-94.822509,20.7,61.53,10.0,0,59208
84020091,2021-06-04,Johnson,Kansas,38.885482,-94.822509,22.9,64.54,20.3,59,59267
84020091,2021-06-05,Johnson,Kansas,38.885482,-94.822509,23.5,63.39,22.7,0,59267
84020091,2021-06-06,Johnson,Kansas,38.885482,-94.822509,23.1,72.91,16.7,0,59267
84020091,2021-06-07,Johnson,Kansas,38.885482,-94.822509,24.2,70.52,16.4,38,59305
84020091,2021-06-08,Johnson,Kansas,38.885482,-94.822509,24.8,71.06,13.9,0,59305
84020091,2021-06-09,Johnson,Kansas,38.885482,-94.822509,26.9,65.93,11.1,68,59373
84020091,2021-06-10,Johnson,Kansas,38.885482,-94.822509,27.9,62.26,13.9,0,59373
84020091,2021-06-11,Johnson,Kansas,38.885482,-94.822509,25.3,73.43,34.0,38,59411
84020091,2021-06-12,Johnson,Kansas,38.885482,-94.822509,25.8,61.48,22.3,0,59411
84020091,2021-06-13,Johnson,Kansas,38.885482,-94.822509,25.7,48.26,14.5,0,59411
84020091,2021-06-14,Johnson,Kansas,38.885482,-94.822509,26.9,50.17,13.5,39,59450
84020091,2021-06-15,Johnson,Kansas,38.885482,-94.822509,27.8,49.65,13.6,0,59450
84020091,2021-06-16,Johnson,Kansas,38.885482,-94.822509,28.5,54.54,14.8,64,59514
84020091,2021-06-17,Johnson,Kansas,38.885482,-94.822509,29.9,55.68,22.5,0,59514
