UID,Date,County,State,Population,Lat,Long,temp,humidity,windspeed,New Deaths,Deaths
84028049,2020-12-28,Hinds,Mississippi,231840,32.265628,-90.444354,13.0,96.41,11.8,2,253
84028049,2020-12-29,Hinds,Mississippi,231840,32.265628,-90.444354,13.1,84.1,18.9,10,263
84028049,2020-12-30,Hinds,Mississippi,231840,32.265628,-90.444354,17.8,96.3,22.8,1,264
84028049,2020-12-31,Hinds,Mississippi,231840,32.265628,-90.444354,17.8,96.16,18.5,2,266
84028049,2021-01-01,Hinds,Mississippi,231840,32.265628,-90.444354,12.2,89.14,28.8,7,273
84028049,2021-01-02,Hinds,Mississippi,231840,32.265628,-90.444354,4.9,95.57,17.7,6,279
84028049,2021-01-03,Hinds,Mississippi,231840,32.265628,-90.444354,4.9,86.77,7.7,3,282
84028049,2021-01-04,Hinds,Mississippi,231840,32.265628,-90.444354,8.5,94.26,21.2,1,283
84028049,2021-01-05,Hinds,Mississippi,231840,32.265628,-90.444354,7.0,78.73,12.9,8,291
84028049,2021-01-06,Hinds,Mississippi,231840,32.265628,-90.444354,7.2,68.51,23.4,1,292
84028049,2021-01-07,Hinds,Mississippi,231840,32.265628,-90.444354,7.7,95.22,25.8,0,292
84028049,2021-01-08,Hinds,Mississippi,231840,32.265628,-90.444354,3.9,94.98,20.5,3,295
84028049,2021-01-09,Hinds,Mississippi,231840,32.265628,-90.444354,3.2,76.49,15.0,1,296
84028049,2021-01-10,Hinds,Mississippi,231840,32.265628,-90.444354,2.7,81.68,10.0,2,298
84028049,2021-01-11,Hinds,Mississippi,231840,32.265628,-90.444354,1.1,97.82,14.7,2,300
84028049,2021-01-12,Hinds,Mississippi,231840,32.265628,-90.444354,2.2,90.12,12.4,9,309
84028049,2021-01-13,Hinds,Mississippi,231840,32.265628,-90.444354,4.8,84.69,15.2,1,310
84028049,2021-01-14,Hinds,Mississippi,231840,32.265628,-90.444354,9.8,76.57,25.6,1,311
84028049,2021-01-15,Hinds,Mississippi,231840,32.265628,-90.444354,6.6,56.58,34.4,2,313
84028049,2021-01-16,Hinds,Mississippi,231840,32.265628,-90.444354,4.3,60.15,21.4,6,319
84028049,2021-01-17,Hinds,Mississippi,231840,32.265628,-90.444354,5.9,68.79,27.2,4,323
84028049,2021-01-18,Hinds,Mississippi,231840,32.265628,-90.444354,5.9,67.99,15.8,0,323
84028049,2021-01-19,Hinds,Mississippi,231840,32.265628,-90.444354,9.7,76.4,11.3,0,323
84028049,2021-01-20,Hinds,Mississippi,231840,32.265628,-90.444354,11.3,86.15,7.6,6,329
84028049,2021-01-21,Hinds,Mississippi,231840,32.265628,-90.444354,14.5,97.22,14.2,0,329
84028049,2021-01-22,Hinds,Mississippi,231840,32.265628,-90.444354,12.5,97.73,9.3,1,330
84028049,2021-01-23,Hinds,Mississippi,231840,32.265628,-90.444354,11.1,91.9,12.9,2,332
84028049,2021-01-24,Hinds,Mississippi,231840,32.265628,-90.444354,15.0,96.02,17.0,1,333
84028049,2021-01-25,Hinds,Mississippi,231840,32.265628,-90.444354,20.9,94.98,34.0,0,333
84028049,2021-01-26,Hinds,Mississippi,231840,32.265628,-90.444354,15.3,77.16,10.9,5,338
84028049,2021-01-27,Hinds,Mississippi,231840,32.265628,-90.444354,11.3,93.23,21.4,5,343
84028049,2021-01-28,Hinds,Mississippi,231840,32.265628,-90.444354,5.7,77.09,16.7,4,347
84028049,2021-01-29,Hinds,Mississippi,231840,32.265628,-90.444354,6.4,70.47,12.8,2,349
84028049,2021-01-30,Hinds,Mississippi,231840,32.265628,-90.444354,12.6,92.7,29.8,2,351
84028049,2021-01-31,Hinds,Mississippi,231840,32.265628,-90.444354,13.8,93.67,26.1,1,352
84028049,2021-02-01,Hinds,Mississippi,231840,32.265628,-90.444354,4.8,88.87,24.8,0,352
84028049,2021-02-02,Hinds,Mississippi,231840,32.265628,-90.444354,2.4,83.96,19.4,6,358
84028049,2021-02-03,Hinds,Mississippi,231840,32.265628,-90.444354,4.8,73.9,6.5,1,359
84028049,2021-02-04,Hinds,Mississippi,231840,32.265628,-90.444354,12.5,91.36,24.5,1,360
84028049,2021-02-05,Hinds,Mississippi,231840,32.265628,-90.444354,6.6,70.58,17.3,2,362
84028049,2021-02-06,Hinds,Mississippi,231840,32.265628,-90.444354,6.9,97.47,21.6,1,363
84028049,2021-02-07,Hinds,Mississippi,231840,32.265628,-90.444354,6.2,95.4,14.9,0,363
84028049,2021-02-08,Hinds,Mississippi,231840,32.265628,-90.444354,9.5,88.18,20.3,0,363
84028049,2021-02-09,Hinds,Mississippi,231840,32.265628,-90.444354,14.2,93.31,9.5,7,370
84028049,2021-02-10,Hinds,Mississippi,231840,32.265628,-90.444354,14.7,94.52,12.9,3,373
84028049,2021-02-11,Hinds,Mississippi,231840,32.265628,-90.444354,3.8,98.22,14.8,0,373
84028049,2021-02-12,Hinds,Mississippi,231840,32.265628,-90.444354,0.4,96.86,16.9,2,375
84028049,2021-02-13,Hinds,Mississippi,231840,32.265628,-90.444354,-1.4,96.28,19.4,3,378
84028049,2021-02-14,Hinds,Mississippi,231840,32.265628,-90.444354,-3.7,95.9,19.1,0,378
84028049,2021-02-15,Hinds,Mississippi,231840,32.265628,-90.444354,-6.8,92.86,25.1,0,378
84028049,2021-02-16,Hinds,Mississippi,231840,32.265628,-90.444354,-6.0,81.47,13.4,1,379
84028049,2021-02-17,Hinds,Mississippi,231840,32.265628,-90.444354,-1.9,92.45,17.9,2,381
84028049,2021-02-18,Hinds,Mississippi,231840,32.265628,-90.444354,-1.4,96.13,21.2,0,381
84028049,2021-02-19,Hinds,Mississippi,231840,32.265628,-90.444354,-2.5,94.14,15.2,0,381
84028049,2021-02-20,Hinds,Mississippi,231840,32.265628,-90.444354,0.2,83.65,5.4,2,383
84028049,2021-02-21,Hinds,Mississippi,231840,32.265628,-90.444354,9.3,73.07,26.2,0,383
84028049,2021-02-22,Hinds,Mississippi,231840,32.265628,-90.444354,11.7,78.45,17.3,0,383
84028049,2021-02-23,Hinds,Mississippi,231840,32.265628,-90.444354,11.2,57.75,14.4,1,384
84028049,2021-02-24,Hinds,Mississippi,231840,32.265628,-90.444354,15.6,67.27,22.2,2,386
84028049,2021-02-25,Hinds,Mississippi,231840,32.265628,-90.444354,18.6,94.9,13.6,0,386
84028049,2021-02-26,Hinds,Mississippi,231840,32.265628,-90.444354,18.7,84.91,26.3,1,387
84028049,2021-02-27,Hinds,Mississippi,231840,32.265628,-90.444354,22.6,88.15,24.1,0,387
84028049,2021-02-28,Hinds,Mississippi,231840,32.265628,-90.444354,23.1,89.68,25.0,0,387
84028049,2021-03-01,Hinds,Mississippi,231840,32.265628,-90.444354,14.6,97.27,18.1,0,387
84028049,2021-03-02,Hinds,Mississippi,231840,32.265628,-90.444354,6.1,96.91,11.9,3,390
84028049,2021-03-03,Hinds,Mississippi,231840,32.265628,-90.444354,7.6,78.48,13.6,3,393
84028049,2021-03-04,Hinds,Mississippi,231840,32.265628,-90.444354,10.5,72.53,10.9,1,394
84028049,2021-03-05,Hinds,Mississippi,231840,32.265628,-90.444354,12.2,71.62,10.5,1,395
84028049,2021-03-06,Hinds,Mississippi,231840,32.265628,-90.444354,11.4,43.22,17.0,1,396
84028049,2021-03-07,Hinds,Mississippi,231840,32.265628,-90.444354,8.9,63.31,13.3,0,396
84028049,2021-03-08,Hinds,Mississippi,231840,32.265628,-90.444354,10.8,60.63,18.1,0,396
84028049,2021-03-09,Hinds,Mississippi,231840,32.265628,-90.444354,13.6,69.71,21.3,1,397
84028049,2021-03-10,Hinds,Mississippi,231840,32.265628,-90.444354,19.0,78.16,31.1,1,398
84028049,2021-03-11,Hinds,Mississippi,231840,32.265628,-90.444354,20.5,79.86,23.9,0,398
84028049,2021-03-12,Hinds,Mississippi,231840,32.265628,-90.444354,21.1,81.49,19.8,0,398
84028049,2021-03-13,Hinds,Mississippi,231840,32.265628,-90.444354,20.5,80.72,15.2,0,398
84028049,2021-03-14,Hinds,Mississippi,231840,32.265628,-90.444354,20.3,84.73,22.4,0,398
84028049,2021-03-15,Hinds,Mississippi,231840,32.265628,-90.444354,21.0,90.57,20.5,0,398
84028049,2021-03-16,Hinds,Mississippi,231840,32.265628,-90.444354,21.7,95.22,21.4,2,400
84028049,2021-03-17,Hinds,Mississippi,231840,32.265628,-90.444354,22.2,96.72,29.7,0,400
84028049,2021-03-18,Hinds,Mississippi,231840,32.265628,-90.444354,12.8,82.13,35.1,0,400
84028049,2021-03-19,Hinds,Mississippi,231840,32.265628,-90.444354,9.7,88.27,20.0,0,400
84028049,2021-03-20,Hinds,Mississippi,231840,32.265628,-90.444354,12.0,82.3,11.4,1,401
84028049,2021-03-21,Hinds,Mississippi,231840,32.265628,-90.444354,12.1,66.93,11.9,0,401
84028049,2021-03-22,Hinds,Mississippi,231840,32.265628,-90.444354,14.5,74.33,22.0,0,401
84028049,2021-03-23,Hinds,Mississippi,231840,32.265628,-90.444354,17.3,89.73,24.5,0,401
84028049,2021-03-24,Hinds,Mississippi,231840,32.265628,-90.444354,18.4,88.54,14.7,1,402
84028049,2021-03-25,Hinds,Mississippi,231840,32.265628,-90.444354,22.3,93.27,27.0,0,402
84028049,2021-03-26,Hinds,Mississippi,231840,32.265628,-90.444354,19.8,81.19,18.1,0,402
84028049,2021-03-27,Hinds,Mississippi,231840,32.265628,-90.444354,24.4,89.93,29.8,0,402
84028049,2021-03-28,Hinds,Mississippi,231840,32.265628,-90.444354,17.6,72.0,23.7,0,402
84028049,2021-03-29,Hinds,Mississippi,231840,32.265628,-90.444354,12.3,65.78,16.0,0,402
84028049,2021-03-30,Hinds,Mississippi,231840,32.265628,-90.444354,17.6,95.38,20.7,1,403
84028049,2021-03-31,Hinds,Mississippi,231840,32.265628,-90.444354,16.7,82.09,19.9,2,405
84028049,2021-04-01,Hinds,Mississippi,231840,32.265628,-90.444354,9.2,57.34,22.6,0,405
84028049,2021-04-02,Hinds,Mississippi,231840,32.265628,-90.444354,8.3,60.84,14.4,0,405
84028049,2021-04-03,Hinds,Mississippi,231840,32.265628,-90.444354,10.9,66.8,10.9,0,405
84028049,2021-04-04,Hinds,Mississippi,231840,32.265628,-90.444354,15.7,67.14,10.7,0,405
84028049,2021-04-05,Hinds,Mississippi,231840,32.265628,-90.444354,17.5,72.07,13.1,0,405
84028049,2021-04-06,Hinds,Mississippi,231840,32.265628,-90.444354,20.0,81.52,22.1,2,407
84028049,2021-04-07,Hinds,Mississippi,231840,32.265628,-90.444354,21.1,93.65,29.4,0,407
84028049,2021-04-08,Hinds,Mississippi,231840,32.265628,-90.444354,20.9,76.39,23.7,0,407
84028049,2021-04-09,Hinds,Mississippi,231840,32.265628,-90.444354,21.2,87.6,25.5,1,408
84028049,2021-04-10,Hinds,Mississippi,231840,32.265628,-90.444354,19.0,90.53,27.9,1,409
84028049,2021-04-11,Hinds,Mississippi,231840,32.265628,-90.444354,16.4,73.41,14.6,0,409
84028049,2021-04-12,Hinds,Mississippi,231840,32.265628,-90.444354,18.2,69.82,14.2,0,409
84028049,2021-04-13,Hinds,Mississippi,231840,32.265628,-90.444354,17.2,89.39,26.5,3,412
84028049,2021-04-14,Hinds,Mississippi,231840,32.265628,-90.444354,14.5,98.19,12.0,0,412
84028049,2021-04-15,Hinds,Mississippi,231840,32.265628,-90.444354,17.6,81.19,12.9,0,412
84028049,2021-04-16,Hinds,Mississippi,231840,32.265628,-90.444354,15.5,85.92,14.9,0,412
84028049,2021-04-17,Hinds,Mississippi,231840,32.265628,-90.444354,14.6,95.69,13.8,1,413
84028049,2021-04-18,Hinds,Mississippi,231840,32.265628,-90.444354,14.0,80.3,21.0,0,413
84028049,2021-04-19,Hinds,Mississippi,231840,32.265628,-90.444354,13.6,72.7,13.0,0,413
84028049,2021-04-20,Hinds,Mississippi,231840,32.265628,-90.444354,16.5,73.16,19.7,0,413
84028049,2021-04-21,Hinds,Mississippi,231840,32.265628,-90.444354,10.0,65.1,25.1,0,413
84028049,2021-04-22,Hinds,Mississippi,231840,32.265628,-90.444354,12.2,66.31,13.2,2,415
84028049,2021-04-23,Hinds,Mississippi,231840,32.265628,-90.444354,15.1,94.01,16.3,0,415
84028049,2021-04-24,Hinds,Mississippi,231840,32.265628,-90.444354,19.3,87.27,39.1,0,415
84028049,2021-04-25,Hinds,Mississippi,231840,32.265628,-90.444354,16.7,79.25,9.0,0,415
84028049,2021-04-26,Hinds,Mississippi,231840,32.265628,-90.444354,18.2,76.57,14.8,0,415
84028049,2021-04-27,Hinds,Mississippi,231840,32.265628,-90.444354,21.7,96.04,27.1,0,415
84028049,2021-04-28,Hinds,Mississippi,231840,32.265628,-90.444354,25.3,87.53,25.8,0,415
84028049,2021-04-29,Hinds,Mississippi,231840,32.265628,-90.444354,24.2,91.07,16.9,0,415
84028049,2021-04-30,Hinds,Mississippi,231840,32.265628,-90.444354,19.9,97.07,9.5,1,416
84028049,2021-05-01,Hinds,Mississippi,231840,32.265628,-90.444354,20.4,79.63,18.6,0,416
84028049,2021-05-02,Hinds,Mississippi,231840,32.265628,-90.444354,21.1,96.76,25.1,0,416
84028049,2021-05-03,Hinds,Mississippi,231840,32.265628,-90.444354,26.1,94.96,23.2,0,416
84028049,2021-05-04,Hinds,Mississippi,231840,32.265628,-90.444354,23.0,93.98,35.6,0,416
84028049,2021-05-05,Hinds,Mississippi,231840,32.265628,-90.444354,18.1,96.28,14.2,0,416
84028049,2021-05-06,Hinds,Mississippi,231840,32.265628,-90.444354,17.9,73.71,13.6,0,416
84028049,2021-05-07,Hinds,Mississippi,231840,32.265628,-90.444354,17.2,74.85,14.1,0,416
84028049,2021-05-08,Hinds,Mississippi,231840,32.265628,-90.444354,20.8,69.19,19.3,0,416
84028049,2021-05-09,Hinds,Mississippi,231840,32.265628,-90.444354,22.4,96.27,24.2,0,416
84028049,2021-05-10,Hinds,Mississippi,231840,32.265628,-90.444354,19.5,97.54,11.4,0,416
84028049,2021-05-11,Hinds,Mississippi,231840,32.265628,-90.444354,19.9,97.62,14.9,1,417
84028049,2021-05-12,Hinds,Mississippi,231840,32.265628,-90.444354,17.8,97.47,11.9,0,417
84028049,2021-05-13,Hinds,Mississippi,231840,32.265628,-90.444354,18.4,77.94,16.6,0,417
84028049,2021-05-14,Hinds,Mississippi,231840,32.265628,-90.444354,18.1,73.64,8.1,1,418
84028049,2021-05-15,Hinds,Mississippi,231840,32.265628,-90.444354,19.4,76.01,13.0,0,418
84028049,2021-05-16,Hinds,Mississippi,231840,32.265628,-90.444354,22.1,78.83,20.2,0,418
84028049,2021-05-17,Hinds,Mississippi,231840,32.265628,-90.444354,21.8,96.56,17.2,0,418
84028049,2021-05-18,Hinds,Mississippi,231840,32.265628,-90.444354,22.2,96.87,27.3,0,418
84028049,2021-05-19,Hinds,Mississippi,231840,32.265628,-90.444354,23.1,93.37,28.0,0,418
84028049,2021-05-20,Hinds,Mississippi,231840,32.265628,-90.444354,24.3,89.85,33.9,0,418
84028049,2021-05-21,Hinds,Mississippi,231840,32.265628,-90.444354,24.1,82.02,26.7,0,418
84028049,2021-05-22,Hinds,Mississippi,231840,32.265628,-90.444354,22.7,79.26,16.4,0,418
84028049,2021-05-23,Hinds,Mississippi,231840,32.265628,-90.444354,23.5,75.55,18.5,0,418
84028049,2021-05-24,Hinds,Mississippi,231840,32.265628,-90.444354,24.0,81.36,11.1,0,418
84028049,2021-05-25,Hinds,Mississippi,231840,32.265628,-90.444354,24.8,79.31,20.1,0,418
84028049,2021-05-26,Hinds,Mississippi,231840,32.265628,-90.444354,24.4,93.32,14.6,0,418
84028049,2021-05-27,Hinds,Mississippi,231840,32.265628,-90.444354,25.4,82.86,13.7,0,418
84028049,2021-05-28,Hinds,Mississippi,231840,32.265628,-90.444354,24.1,95.01,20.5,2,420
84028049,2021-05-29,Hinds,Mississippi,231840,32.265628,-90.444354,20.6,84.21,16.1,0,420
84028049,2021-05-30,Hinds,Mississippi,231840,32.265628,-90.444354,17.0,86.76,11.3,0,420
84028049,2021-05-31,Hinds,Mississippi,231840,32.265628,-90.444354,20.3,79.02,12.8,0,420
84028049,2021-06-01,Hinds,Mississippi,231840,32.265628,-90.444354,23.1,83.96,26.0,0,420
84028049,2021-06-02,Hinds,Mississippi,231840,32.265628,-90.444354,24.6,97.21,21.4,0,420
84028049,2021-06-03,Hinds,Mississippi,231840,32.265628,-90.444354,24.8,83.15,11.1,0,420
84028049,2021-06-04,Hinds,Mississippi,231840,32.265628,-90.444354,23.5,94.78,14.1,0,420
84028049,2021-06-05,Hinds,Mississippi,231840,32.265628,-90.444354,24.0,93.37,17.1,0,420
84028049,2021-06-06,Hinds,Mississippi,231840,32.265628,-90.444354,22.8,98.04,13.8,0,420
84028049,2021-06-07,Hinds,Mississippi,231840,32.265628,-90.444354,24.4,97.28,13.2,1,421
84028049,2021-06-08,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,95.23,22.8,0,421
84028049,2021-06-09,Hinds,Mississippi,231840,32.265628,-90.444354,26.3,95.75,21.2,0,421
84028049,2021-06-10,Hinds,Mississippi,231840,32.265628,-90.444354,24.2,97.79,13.2,0,421
84028049,2021-06-11,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,88.85,18.3,2,423
84028049,2021-06-12,Hinds,Mississippi,231840,32.265628,-90.444354,27.8,92.64,15.7,0,423
84028049,2021-06-13,Hinds,Mississippi,231840,32.265628,-90.444354,27.4,93.85,24.4,0,423
84028049,2021-06-14,Hinds,Mississippi,231840,32.265628,-90.444354,27.2,88.21,11.1,0,423
84028049,2021-06-15,Hinds,Mississippi,231840,32.265628,-90.444354,28.0,80.8,9.6,0,423
84028049,2021-06-16,Hinds,Mississippi,231840,32.265628,-90.444354,25.8,71.38,13.2,0,423
84028049,2021-06-17,Hinds,Mississippi,231840,32.265628,-90.444354,24.7,75.22,15.9,0,423
84028049,2021-06-18,Hinds,Mississippi,231840,32.265628,-90.444354,25.3,82.67,18.1,0,423
84028049,2021-06-19,Hinds,Mississippi,231840,32.265628,-90.444354,25.2,94.21,19.2,0,423
84028049,2021-06-20,Hinds,Mississippi,231840,32.265628,-90.444354,27.4,86.92,20.4,0,423
84028049,2021-06-21,Hinds,Mississippi,231840,32.265628,-90.444354,26.1,92.06,18.1,0,423
84028049,2021-06-22,Hinds,Mississippi,231840,32.265628,-90.444354,23.6,89.65,13.1,3,426
84028049,2021-06-23,Hinds,Mississippi,231840,32.265628,-90.444354,24.9,92.64,13.8,0,426
84028049,2021-06-24,Hinds,Mississippi,231840,32.265628,-90.444354,27.6,94.07,14.4,0,426
84028049,2021-06-25,Hinds,Mississippi,231840,32.265628,-90.444354,26.7,95.91,19.0,0,426
84028049,2021-06-26,Hinds,Mississippi,231840,32.265628,-90.444354,27.5,90.98,14.9,0,426
84028049,2021-06-27,Hinds,Mississippi,231840,32.265628,-90.444354,26.3,91.36,14.9,0,426
84028049,2021-06-28,Hinds,Mississippi,231840,32.265628,-90.444354,27.4,87.22,22.0,0,426
84028049,2021-06-29,Hinds,Mississippi,231840,32.265628,-90.444354,26.5,88.41,24.2,0,426
84028049,2021-06-30,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,89.01,12.0,0,426
84028049,2021-07-01,Hinds,Mississippi,231840,32.265628,-90.444354,27.2,90.32,8.9,1,427
84028049,2021-07-02,Hinds,Mississippi,231840,32.265628,-90.444354,25.5,97.12,25.7,0,427
84028049,2021-07-03,Hinds,Mississippi,231840,32.265628,-90.444354,24.9,88.1,10.0,0,427
84028049,2021-07-04,Hinds,Mississippi,231840,32.265628,-90.444354,25.3,82.11,8.6,0,427
84028049,2021-07-05,Hinds,Mississippi,231840,32.265628,-90.444354,26.0,84.6,11.4,0,427
84028049,2021-07-06,Hinds,Mississippi,231840,32.265628,-90.444354,25.8,94.54,11.3,0,427
84028049,2021-07-07,Hinds,Mississippi,231840,32.265628,-90.444354,25.1,97.85,22.7,2,429
84028049,2021-07-08,Hinds,Mississippi,231840,32.265628,-90.444354,27.0,92.12,21.1,0,429
84028049,2021-07-09,Hinds,Mississippi,231840,32.265628,-90.444354,25.6,94.06,21.6,0,429
84028049,2021-07-10,Hinds,Mississippi,231840,32.265628,-90.444354,25.7,96.96,17.2,0,429
84028049,2021-07-11,Hinds,Mississippi,231840,32.265628,-90.444354,25.1,96.43,20.0,0,429
84028049,2021-07-12,Hinds,Mississippi,231840,32.265628,-90.444354,24.8,93.78,18.1,1,430
84028049,2021-07-13,Hinds,Mississippi,231840,32.265628,-90.444354,26.3,92.44,16.1,0,430
84028049,2021-07-14,Hinds,Mississippi,231840,32.265628,-90.444354,26.2,90.79,12.7,1,431
84028049,2021-07-15,Hinds,Mississippi,231840,32.265628,-90.444354,27.3,86.81,19.3,0,431
84028049,2021-07-16,Hinds,Mississippi,231840,32.265628,-90.444354,25.2,96.1,13.6,0,431
84028049,2021-07-17,Hinds,Mississippi,231840,32.265628,-90.444354,24.0,93.02,13.7,0,431
84028049,2021-07-18,Hinds,Mississippi,231840,32.265628,-90.444354,25.7,87.48,15.3,0,431
84028049,2021-07-19,Hinds,Mississippi,231840,32.265628,-90.444354,25.3,92.93,14.2,0,431
84028049,2021-07-20,Hinds,Mississippi,231840,32.265628,-90.444354,25.2,89.74,18.2,2,433
84028049,2021-07-21,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,87.53,8.3,2,435
84028049,2021-07-22,Hinds,Mississippi,231840,32.265628,-90.444354,27.4,92.93,13.3,4,439
84028049,2021-07-23,Hinds,Mississippi,231840,32.265628,-90.444354,28.2,93.27,16.3,1,440
84028049,2021-07-24,Hinds,Mississippi,231840,32.265628,-90.444354,28.7,93.28,14.1,0,440
84028049,2021-07-25,Hinds,Mississippi,231840,32.265628,-90.444354,29.0,84.07,9.1,0,440
84028049,2021-07-26,Hinds,Mississippi,231840,32.265628,-90.444354,28.8,92.91,22.6,0,440
84028049,2021-07-27,Hinds,Mississippi,231840,32.265628,-90.444354,27.1,93.86,13.4,2,442
84028049,2021-07-28,Hinds,Mississippi,231840,32.265628,-90.444354,27.8,93.6,10.0,0,442
84028049,2021-07-29,Hinds,Mississippi,231840,32.265628,-90.444354,29.0,91.0,5.8,1,443
84028049,2021-07-30,Hinds,Mississippi,231840,32.265628,-90.444354,29.3,88.63,10.8,3,446
84028049,2021-07-31,Hinds,Mississippi,231840,32.265628,-90.444354,29.0,89.3,12.1,0,446
84028049,2021-08-01,Hinds,Mississippi,231840,32.265628,-90.444354,28.5,93.12,13.1,0,446
84028049,2021-08-02,Hinds,Mississippi,231840,32.265628,-90.444354,25.7,97.81,9.0,2,448
84028049,2021-08-03,Hinds,Mississippi,231840,32.265628,-90.444354,26.0,92.06,10.0,3,451
84028049,2021-08-04,Hinds,Mississippi,231840,32.265628,-90.444354,24.4,81.82,13.0,2,453
84028049,2021-08-05,Hinds,Mississippi,231840,32.265628,-90.444354,24.5,82.44,10.1,4,457
84028049,2021-08-06,Hinds,Mississippi,231840,32.265628,-90.444354,24.7,89.98,10.6,2,459
84028049,2021-08-07,Hinds,Mississippi,231840,32.265628,-90.444354,25.7,84.07,7.7,0,459
84028049,2021-08-08,Hinds,Mississippi,231840,32.265628,-90.444354,27.1,87.44,13.5,0,459
84028049,2021-08-09,Hinds,Mississippi,231840,32.265628,-90.444354,28.9,89.08,14.4,1,460
84028049,2021-08-10,Hinds,Mississippi,231840,32.265628,-90.444354,28.5,88.86,11.3,6,466
84028049,2021-08-11,Hinds,Mississippi,231840,32.265628,-90.444354,28.2,86.9,11.8,2,468
84028049,2021-08-12,Hinds,Mississippi,231840,32.265628,-90.444354,27.3,87.15,17.8,4,472
84028049,2021-08-13,Hinds,Mississippi,231840,32.265628,-90.444354,26.7,91.7,10.5,3,475
84028049,2021-08-14,Hinds,Mississippi,231840,32.265628,-90.444354,26.4,96.01,14.6,0,475
84028049,2021-08-15,Hinds,Mississippi,231840,32.265628,-90.444354,25.6,94.64,18.9,0,475
84028049,2021-08-16,Hinds,Mississippi,231840,32.265628,-90.444354,25.9,95.21,12.4,6,481
84028049,2021-08-17,Hinds,Mississippi,231840,32.265628,-90.444354,27.2,88.38,10.8,10,491
84028049,2021-08-18,Hinds,Mississippi,231840,32.265628,-90.444354,28.7,86.89,15.7,5,496
84028049,2021-08-19,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,95.55,26.0,5,501
84028049,2021-08-20,Hinds,Mississippi,231840,32.265628,-90.444354,26.0,97.6,18.5,1,502
84028049,2021-08-21,Hinds,Mississippi,231840,32.265628,-90.444354,27.8,88.44,17.5,0,502
84028049,2021-08-22,Hinds,Mississippi,231840,32.265628,-90.444354,28.3,89.78,15.8,0,502
84028049,2021-08-23,Hinds,Mississippi,231840,32.265628,-90.444354,28.5,89.67,12.5,5,507
84028049,2021-08-24,Hinds,Mississippi,231840,32.265628,-90.444354,28.9,85.16,10.7,10,517
84028049,2021-08-25,Hinds,Mississippi,231840,32.265628,-90.444354,28.7,82.13,10.0,1,518
84028049,2021-08-26,Hinds,Mississippi,231840,32.265628,-90.444354,27.1,90.46,17.6,0,518
84028049,2021-08-27,Hinds,Mississippi,231840,32.265628,-90.444354,26.0,90.27,18.5,6,524
84028049,2021-08-28,Hinds,Mississippi,231840,32.265628,-90.444354,26.6,90.82,14.9,0,524
84028049,2021-08-29,Hinds,Mississippi,231840,32.265628,-90.444354,26.4,90.95,24.4,0,524
84028049,2021-08-30,Hinds,Mississippi,231840,32.265628,-90.444354,24.3,91.66,34.3,3,527
84028049,2021-08-31,Hinds,Mississippi,231840,32.265628,-90.444354,26.1,85.98,23.8,2,529
84028049,2021-09-01,Hinds,Mississippi,231840,32.265628,-90.444354,27.0,89.11,13.3,7,536
84028049,2021-09-02,Hinds,Mississippi,231840,32.265628,-90.444354,25.9,89.96,9.6,1,537
84028049,2021-09-03,Hinds,Mississippi,231840,32.265628,-90.444354,25.4,83.98,8.4,6,543
84028049,2021-09-04,Hinds,Mississippi,231840,32.265628,-90.444354,24.9,81.82,11.4,0,543
84028049,2021-09-05,Hinds,Mississippi,231840,32.265628,-90.444354,26.3,87.75,11.2,0,543
84028049,2021-09-06,Hinds,Mississippi,231840,32.265628,-90.444354,25.2,91.96,11.7,2,545
84028049,2021-09-07,Hinds,Mississippi,231840,32.265628,-90.444354,25.0,86.63,7.8,2,547
84028049,2021-09-08,Hinds,Mississippi,231840,32.265628,-90.444354,26.0,83.65,12.8,10,557
84028049,2021-09-09,Hinds,Mississippi,231840,32.265628,-90.444354,23.9,74.26,13.5,1,558
84028049,2021-09-10,Hinds,Mississippi,231840,32.265628,-90.444354,21.2,77.79,15.9,1,559
84028049,2021-09-11,Hinds,Mississippi,231840,32.265628,-90.444354,21.9,81.29,14.5,0,559
84028049,2021-09-12,Hinds,Mississippi,231840,32.265628,-90.444354,24.7,87.51,16.8,0,559
84028049,2021-09-13,Hinds,Mississippi,231840,32.265628,-90.444354,25.4,95.19,12.6,4,563
84028049,2021-09-14,Hinds,Mississippi,231840,32.265628,-90.444354,24.3,98.41,12.9,7,570
84028049,2021-09-15,Hinds,Mississippi,231840,32.265628,-90.444354,22.8,98.39,17.1,1,571
84028049,2021-09-16,Hinds,Mississippi,231840,32.265628,-90.444354,24.7,97.56,8.5,5,576
84028049,2021-09-17,Hinds,Mississippi,231840,32.265628,-90.444354,26.8,96.79,21.2,1,577
84028049,2021-09-18,Hinds,Mississippi,231840,32.265628,-90.444354,27.3,92.93,16.7,0,577
84028049,2021-09-19,Hinds,Mississippi,231840,32.265628,-90.444354,26.5,94.11,13.8,0,577
84028049,2021-09-20,Hinds,Mississippi,231840,32.265628,-90.444354,26.1,94.56,13.0,4,581
84028049,2021-09-21,Hinds,Mississippi,231840,32.265628,-90.444354,25.9,92.6,17.4,2,583
