UID,Date,County,State,Population,Lat,Long,temp,humidity,windspeed,New Deaths,Deaths,New Cases,Cases,Age-65,Income-PC
84034003,2021-10-17,Bergen,NJ,932202,40.960109,-74.071643,13.4,68.64,21.4,0,3039,57,118797,17.7,51214
84034003,2021-10-18,Bergen,NJ,932202,40.960109,-74.071643,11.1,61.49,25.6,1,3040,78,118875,17.7,51214
84034003,2021-10-19,Bergen,NJ,932202,40.960109,-74.071643,13.0,56.91,20.2,2,3042,56,118931,17.7,51214
84034003,2021-10-20,Bergen,NJ,932202,40.960109,-74.071643,18.8,51.43,17.1,3,3045,84,119015,17.7,51214
84034003,2021-10-21,Bergen,NJ,932202,40.960109,-74.071643,18.5,60.38,17.2,0,3045,88,119103,17.7,51214
84034003,2021-10-22,Bergen,NJ,932202,40.960109,-74.071643,17.4,64.42,12.9,1,3046,139,119242,17.7,51214
84034003,2021-10-23,Bergen,NJ,932202,40.960109,-74.071643,12.2,65.3,13.5,3,3049,85,119327,17.7,51214
84034003,2021-10-24,Bergen,NJ,932202,40.960109,-74.071643,11.5,68.22,13.5,0,3049,59,119386,17.7,51214
84034003,2021-10-25,Bergen,NJ,932202,40.960109,-74.071643,17.8,83.47,12.9,3,3052,108,119494,17.7,51214
84034003,2021-10-26,Bergen,NJ,932202,40.960109,-74.071643,14.9,89.7,18.1,2,3054,134,119628,17.7,51214
84034003,2021-10-27,Bergen,NJ,932202,40.960109,-74.071643,14.5,69.63,25.5,0,3054,110,119738,17.7,51214
84034003,2021-10-28,Bergen,NJ,932202,40.960109,-74.071643,11.8,66.03,12.0,3,3057,148,119886,17.7,51214
84034003,2021-10-29,Bergen,NJ,932202,40.960109,-74.071643,11.2,71.04,42.1,2,3059,144,120030,17.7,51214
84034003,2021-10-30,Bergen,NJ,932202,40.960109,-74.071643,14.8,82.79,25.9,0,3059,112,120142,17.7,51214
84034003,2021-10-31,Bergen,NJ,932202,40.960109,-74.071643,15.0,77.98,18.8,0,3059,69,120211,17.7,51214
84034003,2021-11-01,Bergen,NJ,932202,40.960109,-74.071643,12.4,58.96,19.2,0,3059,70,120281,17.7,51214
84034003,2021-11-02,Bergen,NJ,932202,40.960109,-74.071643,9.6,62.25,16.4,2,3061,78,120359,17.7,51214
84034003,2021-11-03,Bergen,NJ,932202,40.960109,-74.071643,6.7,61.44,19.7,0,3061,124,120483,17.7,51214
84034003,2021-11-04,Bergen,NJ,932202,40.960109,-74.071643,5.9,57.4,8.1,0,3061,97,120580,17.7,51214
84034003,2021-11-05,Bergen,NJ,932202,40.960109,-74.071643,5.8,59.57,13.1,3,3064,110,120690,17.7,51214
84034003,2021-11-06,Bergen,NJ,932202,40.960109,-74.071643,5.9,61.55,6.2,0,3064,100,120790,17.7,51214
84034003,2021-11-07,Bergen,NJ,932202,40.960109,-74.071643,6.4,62.64,7.2,1,3065,63,120853,17.7,51214
84034003,2021-11-08,Bergen,NJ,932202,40.960109,-74.071643,11.0,57.75,17.1,4,3069,68,120921,17.7,51214
84034003,2021-11-09,Bergen,NJ,932202,40.960109,-74.071643,12.9,64.05,11.5,0,3069,100,121021,17.7,51214
84034003,2021-11-10,Bergen,NJ,932202,40.960109,-74.071643,13.5,55.36,23.5,2,3071,98,121119,17.7,51214
84034003,2021-11-11,Bergen,NJ,932202,40.960109,-74.071643,10.6,64.95,18.7,1,3072,137,121256,17.7,51214
84034003,2021-11-12,Bergen,NJ,932202,40.960109,-74.071643,15.8,73.68,34.1,0,3072,128,121384,17.7,51214
84034003,2021-11-13,Bergen,NJ,932202,40.960109,-74.071643,8.3,69.76,25.6,1,3073,124,121508,17.7,51214
84034003,2021-11-14,Bergen,NJ,932202,40.960109,-74.071643,5.6,65.01,17.9,0,3073,154,121662,17.7,51214
84034003,2021-11-15,Bergen,NJ,932202,40.960109,-74.071643,5.6,69.67,22.7,0,3073,109,121771,17.7,51214
84034003,2021-11-16,Bergen,NJ,932202,40.960109,-74.071643,5.5,55.42,17.4,0,3073,164,121935,17.7,51214
84034003,2021-11-17,Bergen,NJ,932202,40.960109,-74.071643,7.5,68.71,19.0,1,3074,200,122135,17.7,51214
84034003,2021-11-18,Bergen,NJ,932202,40.960109,-74.071643,13.2,71.53,32.0,3,3077,184,122319,17.7,51214
84034003,2021-11-19,Bergen,NJ,932202,40.960109,-74.071643,6.5,52.51,28.3,0,3077,193,122512,17.7,51214
84034003,2021-11-20,Bergen,NJ,932202,40.960109,-74.071643,4.5,59.95,13.1,0,3077,195,122707,17.7,51214
84034003,2021-11-21,Bergen,NJ,932202,40.960109,-74.071643,9.0,64.58,15.2,1,3078,152,122859,17.7,51214
84034003,2021-11-22,Bergen,NJ,932202,40.960109,-74.071643,8.0,66.2,21.0,0,3078,110,122969,17.7,51214
84034003,2021-11-23,Bergen,NJ,932202,40.960109,-74.071643,2.1,46.98,32.7,3,3081,227,123196,17.7,51214
84034003,2021-11-24,Bergen,NJ,932202,40.960109,-74.071643,2.9,48.99,15.6,0,3081,168,123364,17.7,51214
84034003,2021-11-25,Bergen,NJ,932202,40.960109,-74.071643,7.1,47.59,10.6,1,3082,222,123586,17.7,51214
84034003,2021-11-26,Bergen,NJ,932202,40.960109,-74.071643,5.8,66.07,32.3,0,3082,182,123768,17.7,51214
84034003,2021-11-27,Bergen,NJ,932202,40.960109,-74.071643,2.3,50.14,29.4,0,3082,172,123940,17.7,51214
84034003,2021-11-28,Bergen,NJ,932202,40.960109,-74.071643,2.1,70.22,12.7,0,3082,152,124092,17.7,51214
84034003,2021-11-29,Bergen,NJ,932202,40.960109,-74.071643,2.9,61.36,19.3,1,3083,159,124251,17.7,51214
84034003,2021-11-30,Bergen,NJ,932202,40.960109,-74.071643,1.4,67.01,15.0,0,3083,273,124524,17.7,51214
84034003,2021-12-01,Bergen,NJ,932202,40.960109,-74.071643,6.0,53.74,15.6,1,3084,277,124801,17.7,51214
84034003,2021-12-02,Bergen,NJ,932202,40.960109,-74.071643,10.5,71.38,22.7,1,3085,331,125132,17.7,51214
84034003,2021-12-03,Bergen,NJ,932202,40.960109,-74.071643,6.1,46.49,24.5,0,3085,326,125458,17.7,51214
84034003,2021-12-04,Bergen,NJ,932202,40.960109,-74.071643,4.5,57.5,15.7,3,3088,311,125769,17.7,51214
84034003,2021-12-05,Bergen,NJ,932202,40.960109,-74.071643,5.5,50.91,15.0,1,3089,230,125999,17.7,51214
84034003,2021-12-06,Bergen,NJ,932202,40.960109,-74.071643,11.2,78.12,33.9,2,3091,261,126260,17.7,51214
84034003,2021-12-07,Bergen,NJ,932202,40.960109,-74.071643,3.5,47.91,36.6,4,3095,381,126641,17.7,51214
84034003,2021-12-08,Bergen,NJ,932202,40.960109,-74.071643,2.8,66.61,16.4,4,3099,329,126970,17.7,51214
84034003,2021-12-09,Bergen,NJ,932202,40.960109,-74.071643,1.7,53.94,17.2,1,3100,486,127456,17.7,51214
84034003,2021-12-10,Bergen,NJ,932202,40.960109,-74.071643,6.0,57.01,12.2,0,3100,434,127890,17.7,51214
84034003,2021-12-11,Bergen,NJ,932202,40.960109,-74.071643,11.9,81.07,28.0,5,3105,363,128253,17.7,51214
84034003,2021-12-12,Bergen,NJ,932202,40.960109,-74.071643,7.4,38.7,27.0,0,3105,342,128595,17.7,51214
84034003,2021-12-13,Bergen,NJ,932202,40.960109,-74.071643,6.8,38.08,22.0,0,3105,283,128878,17.7,51214
84034003,2021-12-14,Bergen,NJ,932202,40.960109,-74.071643,7.1,39.74,9.9,3,3108,353,129231,17.7,51214
84034003,2021-12-15,Bergen,NJ,932202,40.960109,-74.071643,6.8,62.41,18.2,1,3109,564,129795,17.7,51214
84034003,2021-12-16,Bergen,NJ,932202,40.960109,-74.071643,13.6,63.23,21.0,1,3110,665,130460,17.7,51214
84034003,2021-12-17,Bergen,NJ,932202,40.960109,-74.071643,12.4,37.26,17.3,0,3110,721,131181,17.7,51214
84034003,2021-12-18,Bergen,NJ,932202,40.960109,-74.071643,5.8,72.62,10.1,3,3113,792,131973,17.7,51214
84034003,2021-12-19,Bergen,NJ,932202,40.960109,-74.071643,3.1,63.9,24.8,1,3114,735,132708,17.7,51214
84034003,2021-12-20,Bergen,NJ,932202,40.960109,-74.071643,-1.1,50.93,16.3,0,3114,604,133312,17.7,51214
84034003,2021-12-21,Bergen,NJ,932202,40.960109,-74.071643,1.4,60.53,9.5,2,3116,900,134212,17.7,51214
84034003,2021-12-22,Bergen,NJ,932202,40.960109,-74.071643,4.3,62.65,27.7,1,3117,1366,135578,17.7,51214
84034003,2021-12-23,Bergen,NJ,932202,40.960109,-74.071643,0.3,47.77,24.0,3,3120,1891,137469,17.7,51214
84034003,2021-12-24,Bergen,NJ,932202,40.960109,-74.071643,1.4,75.21,11.2,3,3123,2194,139663,17.7,51214
84034003,2021-12-25,Bergen,NJ,932202,40.960109,-74.071643,4.7,87.17,9.0,0,3123,2333,141996,17.7,51214
84034003,2021-12-26,Bergen,NJ,932202,40.960109,-74.071643,7.4,57.4,25.4,1,3124,1516,143512,17.7,51214
84034003,2021-12-27,Bergen,NJ,932202,40.960109,-74.071643,1.7,61.31,12.4,0,3124,1183,144695,17.7,51214
84034003,2021-12-28,Bergen,NJ,932202,40.960109,-74.071643,5.2,73.94,11.1,5,3129,1901,146596,17.7,51214
84034003,2021-12-29,Bergen,NJ,932202,40.960109,-74.071643,5.7,85.96,11.2,2,3131,3326,149922,17.7,51214
84034003,2021-12-30,Bergen,NJ,932202,40.960109,-74.071643,7.5,86.7,6.9,4,3135,4153,154075,17.7,51214
84034003,2021-12-31,Bergen,NJ,932202,40.960109,-74.071643,9.8,87.69,13.6,3,3138,3514,157589,17.7,51214
84034003,2022-01-01,Bergen,NJ,932202,40.960109,-74.071643,11.3,91.91,13.1,2,3140,3559,161148,17.7,51214
84034003,2022-01-02,Bergen,NJ,932202,40.960109,-74.071643,10.2,83.26,23.1,0,3140,2182,163330,17.7,51214
84034003,2022-01-03,Bergen,NJ,932202,40.960109,-74.071643,-1.5,50.82,26.1,1,3141,2106,165436,17.7,51214
84034003,2022-01-04,Bergen,NJ,932202,40.960109,-74.071643,-3.3,51.44,15.2,8,3149,3327,168763,17.7,51214
84034003,2022-01-05,Bergen,NJ,932202,40.960109,-74.071643,1.8,80.2,10.8,5,3154,3909,172672,17.7,51214
84034003,2022-01-06,Bergen,NJ,932202,40.960109,-74.071643,1.9,56.33,21.0,11,3165,3197,175869,17.7,51214
84034003,2022-01-07,Bergen,NJ,932202,40.960109,-74.071643,-1.4,66.23,26.6,4,3169,3940,179809,17.7,51214
84034003,2022-01-08,Bergen,NJ,932202,40.960109,-74.071643,-4.1,47.02,23.7,14,3183,3471,183280,17.7,51214
84034003,2022-01-09,Bergen,NJ,932202,40.960109,-74.071643,0.8,70.46,20.5,3,3186,2570,185850,17.7,51214
84034003,2022-01-10,Bergen,NJ,932202,40.960109,-74.071643,-1.1,48.6,28.7,3,3189,2557,188407,17.7,51214
84034003,2022-01-11,Bergen,NJ,932202,40.960109,-74.071643,-7.9,42.8,24.9,11,3200,2576,190983,17.7,51214
84034003,2022-01-12,Bergen,NJ,932202,40.960109,-74.071643,-2.5,55.1,23.8,9,3209,2497,193480,17.7,51214
84034003,2022-01-13,Bergen,NJ,932202,40.960109,-74.071643,2.6,62.9,7.6,13,3222,2154,195634,17.7,51214
84034003,2022-01-14,Bergen,NJ,932202,40.960109,-74.071643,2.5,63.4,26.1,10,3232,2294,197928,17.7,51214
84034003,2022-01-15,Bergen,NJ,932202,40.960109,-74.071643,-9.1,42.7,23.3,11,3243,1667,199595,17.7,51214
84034003,2022-01-16,Bergen,NJ,932202,40.960109,-74.071643,-7.2,62.5,20.0,1,3244,1472,201067,17.7,51214
84034003,2022-01-17,Bergen,NJ,932202,40.960109,-74.071643,3.3,75.7,39.8,0,3244,1043,202110,17.7,51214
84034003,2022-01-18,Bergen,NJ,932202,40.960109,-74.071643,0.1,49.1,29.3,2,3246,1328,203438,17.7,51214
84034003,2022-01-19,Bergen,NJ,932202,40.960109,-74.071643,2.8,56.2,25.4,14,3260,1115,204553,17.7,51214
84034003,2022-01-20,Bergen,NJ,932202,40.960109,-74.071643,1.2,63.0,18.8,15,3275,1413,205966,17.7,51214
84034003,2022-01-21,Bergen,NJ,932202,40.960109,-74.071643,-8.1,43.5,21.0,11,3286,1231,207197,17.7,51214
84034003,2022-01-22,Bergen,NJ,932202,40.960109,-74.071643,-6.4,48.2,15.3,12,3298,868,208065,17.7,51214
84034003,2022-01-23,Bergen,NJ,932202,40.960109,-74.071643,-1.9,50.9,20.5,1,3299,949,209014,17.7,51214
84034003,2022-01-24,Bergen,NJ,932202,40.960109,-74.071643,-1.0,66.0,13.0,10,3309,527,209541,17.7,51214
84034003,2022-01-25,Bergen,NJ,932202,40.960109,-74.071643,1.9,59.2,17.1,8,3317,567,210108,17.7,51214
84034003,2022-01-26,Bergen,NJ,932202,40.960109,-74.071643,-4.7,40.4,22.0,10,3327,659,210767,17.7,51214
84034003,2022-01-27,Bergen,NJ,932202,40.960109,-74.071643,-4.7,48.0,16.7,9,3336,454,211221,17.7,51214
84034003,2022-01-28,Bergen,NJ,932202,40.960109,-74.071643,-0.9,68.7,16.1,11,3347,772,211993,17.7,51214
84034003,2022-01-29,Bergen,NJ,932202,40.960109,-74.071643,-7.3,66.3,29.8,6,3353,528,212521,17.7,51214
84034003,2022-01-30,Bergen,NJ,932202,40.960109,-74.071643,-7.6,46.0,29.3,2,3355,152,212673,17.7,51214
84034003,2022-01-31,Bergen,NJ,932202,40.960109,-74.071643,-5.3,51.5,8.6,4,3359,253,212926,17.7,51214
84034003,2022-02-01,Bergen,NJ,932202,40.960109,-74.071643,-2.8,59.6,14.8,11,3370,452,213378,17.7,51214
84034003,2022-02-02,Bergen,NJ,932202,40.960109,-74.071643,2.9,77.6,8.5,11,3381,392,213770,17.7,51214
84034003,2022-02-03,Bergen,NJ,932202,40.960109,-74.071643,6.0,92.8,7.7,10,3391,364,214134,17.7,51214
84034003,2022-02-04,Bergen,NJ,932202,40.960109,-74.071643,3.2,88.2,18.1,12,3403,250,214384,17.7,51214
84034003,2022-02-05,Bergen,NJ,932202,40.960109,-74.071643,-4.6,59.0,29.3,4,3407,245,214629,17.7,51214
84034003,2022-02-06,Bergen,NJ,932202,40.960109,-74.071643,-5.0,56.5,11.2,0,3407,207,214836,17.7,51214
84034003,2022-02-07,Bergen,NJ,932202,40.960109,-74.071643,0.5,84.2,10.2,0,3407,87,214923,17.7,51214
84034003,2022-02-08,Bergen,NJ,932202,40.960109,-74.071643,2.8,69.0,24.6,3,3410,215,215138,17.7,51214
84034003,2022-02-09,Bergen,NJ,932202,40.960109,-74.071643,1.9,58.4,14.4,10,3420,212,215350,17.7,51214
84034003,2022-02-10,Bergen,NJ,932202,40.960109,-74.071643,5.4,58.3,32.7,4,3424,402,215752,17.7,51214
84034003,2022-02-11,Bergen,NJ,932202,40.960109,-74.071643,7.1,47.4,23.9,5,3429,223,215975,17.7,51214
84034003,2022-02-12,Bergen,NJ,932202,40.960109,-74.071643,10.1,43.0,23.5,5,3434,141,216116,17.7,51214
84034003,2022-02-13,Bergen,NJ,932202,40.960109,-74.071643,-0.3,71.2,16.4,0,3434,144,216260,17.7,51214
84034003,2022-02-14,Bergen,NJ,932202,40.960109,-74.071643,-6.3,43.0,28.3,2,3436,140,216400,17.7,51214
84034003,2022-02-15,Bergen,NJ,932202,40.960109,-74.071643,-5.1,41.6,12.7,6,3442,191,216591,17.7,51214
84034003,2022-02-16,Bergen,NJ,932202,40.960109,-74.071643,1.1,63.6,19.2,3,3445,172,216763,17.7,51214
84034003,2022-02-17,Bergen,NJ,932202,40.960109,-74.071643,13.1,65.9,33.6,5,3450,238,217001,17.7,51214
84034003,2022-02-18,Bergen,NJ,932202,40.960109,-74.071643,7.0,56.5,37.3,4,3454,242,217243,17.7,51214
84034003,2022-02-19,Bergen,NJ,932202,40.960109,-74.071643,-1.6,48.6,38.8,0,3454,0,217243,17.7,51214
84034003,2022-02-20,Bergen,NJ,932202,40.960109,-74.071643,-2.3,40.1,25.5,0,3454,0,217243,17.7,51214
84034003,2022-02-21,Bergen,NJ,932202,40.960109,-74.071643,4.1,53.7,11.3,0,3454,0,217243,17.7,51214
84034003,2022-02-22,Bergen,NJ,932202,40.960109,-74.071643,7.9,81.6,26.2,8,3462,506,217749,17.7,51214
84034003,2022-02-23,Bergen,NJ,932202,40.960109,-74.071643,13.6,65.3,35.3,3,3465,74,217823,17.7,51214
84034003,2022-02-24,Bergen,NJ,932202,40.960109,-74.071643,-0.3,42.8,19.4,0,3465,0,217823,17.7,51214
84034003,2022-02-25,Bergen,NJ,932202,40.960109,-74.071643,0.3,73.5,21.0,1,3466,329,218152,17.7,51214
84034003,2022-02-26,Bergen,NJ,932202,40.960109,-74.071643,-1.3,49.4,23.4,1,3467,153,218305,17.7,51214
84034003,2022-02-27,Bergen,NJ,932202,40.960109,-74.071643,2.5,45.9,31.5,2,3469,139,218444,17.7,51214
84034003,2022-02-28,Bergen,NJ,932202,40.960109,-74.071643,-0.6,35.1,24.2,0,3469,65,218509,17.7,51214
84035001,2020-03-01,Bernalillo,NM,679121,35.051636,-106.670355,9.7,35.47,25.8,0,0,0,0,16.9,30734
84035001,2020-03-02,Bernalillo,NM,679121,35.051636,-106.670355,8.4,37.79,24.0,0,0,0,0,16.9,30734
84035001,2020-03-03,Bernalillo,NM,679121,35.051636,-106.670355,8.1,29.93,27.6,0,0,0,0,16.9,30734
84035001,2020-03-04,Bernalillo,NM,679121,35.051636,-106.670355,8.7,29.17,18.3,0,0,0,0,16.9,30734
84035001,2020-03-05,Bernalillo,NM,679121,35.051636,-106.670355,9.7,36.45,33.3,0,0,0,0,16.9,30734
84035001,2020-03-06,Bernalillo,NM,679121,35.051636,-106.670355,9.9,32.6,33.3,0,0,0,0,16.9,30734
84035001,2020-03-07,Bernalillo,NM,679121,35.051636,-106.670355,11.8,40.87,24.1,0,0,0,0,16.9,30734
84035001,2020-03-08,Bernalillo,NM,679121,35.051636,-106.670355,10.7,60.94,35.2,0,0,0,0,16.9,30734
84035001,2020-03-09,Bernalillo,NM,679121,35.051636,-106.670355,9.1,57.41,20.3,0,0,0,0,16.9,30734
84035001,2020-03-10,Bernalillo,NM,679121,35.051636,-106.670355,12.6,44.92,29.4,0,0,0,0,16.9,30734
84035001,2020-03-11,Bernalillo,NM,679121,35.051636,-106.670355,12.6,61.11,24.0,0,0,1,1,16.9,30734
84035001,2020-03-12,Bernalillo,NM,679121,35.051636,-106.670355,13.5,60.32,32.8,0,0,1,2,16.9,30734
84035001,2020-03-13,Bernalillo,NM,679121,35.051636,-106.670355,11.4,68.31,37.0,0,0,3,5,16.9,30734
84035001,2020-03-14,Bernalillo,NM,679121,35.051636,-106.670355,9.3,49.63,18.3,0,0,1,6,16.9,30734
84035001,2020-03-15,Bernalillo,NM,679121,35.051636,-106.670355,11.2,46.11,22.4,0,0,0,6,16.9,30734
84035001,2020-03-16,Bernalillo,NM,679121,35.051636,-106.670355,11.8,37.82,14.8,0,0,8,14,16.9,30734
84035001,2020-03-17,Bernalillo,NM,679121,35.051636,-106.670355,13.5,30.41,44.5,0,0,0,14,16.9,30734
84035001,2020-03-18,Bernalillo,NM,679121,35.051636,-106.670355,9.6,65.13,46.3,0,0,2,16,16.9,30734
84035001,2020-03-19,Bernalillo,NM,679121,35.051636,-106.670355,7.5,52.48,40.5,0,0,4,20,16.9,30734
84035001,2020-03-20,Bernalillo,NM,679121,35.051636,-106.670355,7.8,48.26,35.0,0,0,3,23,16.9,30734
84035001,2020-03-21,Bernalillo,NM,679121,35.051636,-106.670355,8.5,58.78,21.5,0,0,9,32,16.9,30734
84035001,2020-03-22,Bernalillo,NM,679121,35.051636,-106.670355,9.7,43.06,22.3,0,0,0,32,16.9,30734
84035001,2020-03-23,Bernalillo,NM,679121,35.051636,-106.670355,12.6,31.42,44.6,0,0,6,38,16.9,30734
84035001,2020-03-24,Bernalillo,NM,679121,35.051636,-106.670355,11.1,36.22,22.3,0,0,5,43,16.9,30734
84035001,2020-03-25,Bernalillo,NM,679121,35.051636,-106.670355,14.2,24.19,37.0,0,0,5,48,16.9,30734
84035001,2020-03-26,Bernalillo,NM,679121,35.051636,-106.670355,15.7,34.38,46.4,0,0,0,48,16.9,30734
84035001,2020-03-27,Bernalillo,NM,679121,35.051636,-106.670355,10.3,43.45,50.0,0,0,7,55,16.9,30734
84035001,2020-03-28,Bernalillo,NM,679121,35.051636,-106.670355,5.8,35.73,35.1,0,0,38,93,16.9,30734
84035001,2020-03-29,Bernalillo,NM,679121,35.051636,-106.670355,9.5,25.45,33.4,1,1,8,101,16.9,30734
84035001,2020-03-30,Bernalillo,NM,679121,35.051636,-106.670355,10.8,24.45,37.0,0,1,0,101,16.9,30734
84035001,2020-03-31,Bernalillo,NM,679121,35.051636,-106.670355,11.4,28.42,22.2,2,3,28,129,16.9,30734
84035001,2020-04-01,Bernalillo,NM,679121,35.051636,-106.670355,16.4,18.92,40.5,1,4,0,129,16.9,30734
84035001,2020-04-02,Bernalillo,NM,679121,35.051636,-106.670355,16.2,19.32,44.5,0,4,19,148,16.9,30734
84035001,2020-04-03,Bernalillo,NM,679121,35.051636,-106.670355,13.3,26.95,49.6,3,7,54,202,16.9,30734
84035001,2020-04-04,Bernalillo,NM,679121,35.051636,-106.670355,13.1,32.63,44.3,0,7,0,202,16.9,30734
84035001,2020-04-05,Bernalillo,NM,679121,35.051636,-106.670355,14.6,20.85,36.9,0,7,44,246,16.9,30734
84035001,2020-04-06,Bernalillo,NM,679121,35.051636,-106.670355,15.5,19.18,33.3,0,7,16,262,16.9,30734
84035001,2020-04-07,Bernalillo,NM,679121,35.051636,-106.670355,15.7,18.5,25.8,1,8,45,307,16.9,30734
84035001,2020-04-08,Bernalillo,NM,679121,35.051636,-106.670355,16.1,20.76,18.3,0,8,0,307,16.9,30734
84035001,2020-04-09,Bernalillo,NM,679121,35.051636,-106.670355,17.2,24.27,25.8,3,11,18,325,16.9,30734
84035001,2020-04-10,Bernalillo,NM,679121,35.051636,-106.670355,14.3,19.9,25.9,1,12,82,407,16.9,30734
84035001,2020-04-11,Bernalillo,NM,679121,35.051636,-106.670355,13.0,17.1,36.9,1,13,0,407,16.9,30734
84035001,2020-04-12,Bernalillo,NM,679121,35.051636,-106.670355,10.6,41.07,36.9,3,16,33,440,16.9,30734
84035001,2020-04-13,Bernalillo,NM,679121,35.051636,-106.670355,4.6,80.94,24.1,0,16,15,455,16.9,30734
84035001,2020-04-14,Bernalillo,NM,679121,35.051636,-106.670355,6.2,40.63,31.6,0,16,0,455,16.9,30734
84035001,2020-04-15,Bernalillo,NM,679121,35.051636,-106.670355,8.7,25.7,29.5,1,17,22,477,16.9,30734
84035001,2020-04-16,Bernalillo,NM,679121,35.051636,-106.670355,13.8,26.31,38.7,0,17,0,477,16.9,30734
84035001,2020-04-17,Bernalillo,NM,679121,35.051636,-106.670355,14.8,22.57,29.4,1,18,14,491,16.9,30734
84035001,2020-04-18,Bernalillo,NM,679121,35.051636,-106.670355,14.5,25.24,35.2,5,23,36,527,16.9,30734
84035001,2020-04-19,Bernalillo,NM,679121,35.051636,-106.670355,14.1,30.57,31.5,1,24,15,542,16.9,30734
84035001,2020-04-20,Bernalillo,NM,679121,35.051636,-106.670355,15.9,26.83,22.2,0,24,24,566,16.9,30734
84035001,2020-04-21,Bernalillo,NM,679121,35.051636,-106.670355,16.2,25.4,38.7,0,24,0,566,16.9,30734
84035001,2020-04-22,Bernalillo,NM,679121,35.051636,-106.670355,15.3,33.57,44.4,5,29,34,600,16.9,30734
84035001,2020-04-23,Bernalillo,NM,679121,35.051636,-106.670355,16.4,23.67,31.6,2,31,31,631,16.9,30734
84035001,2020-04-24,Bernalillo,NM,679121,35.051636,-106.670355,18.4,17.81,38.7,2,33,20,651,16.9,30734
84035001,2020-04-25,Bernalillo,NM,679121,35.051636,-106.670355,16.8,20.59,31.5,0,33,19,670,16.9,30734
84035001,2020-04-26,Bernalillo,NM,679121,35.051636,-106.670355,19.2,15.62,27.6,0,33,18,688,16.9,30734
84035001,2020-04-27,Bernalillo,NM,679121,35.051636,-106.670355,21.1,18.74,25.8,0,33,6,694,16.9,30734
84035001,2020-04-28,Bernalillo,NM,679121,35.051636,-106.670355,21.9,17.61,38.6,2,35,44,738,16.9,30734
84035001,2020-04-29,Bernalillo,NM,679121,35.051636,-106.670355,20.0,24.63,42.2,0,35,27,765,16.9,30734
84035001,2020-04-30,Bernalillo,NM,679121,35.051636,-106.670355,22.2,24.66,27.6,0,35,46,811,16.9,30734
84035001,2020-05-01,Bernalillo,NM,679121,35.051636,-106.670355,23.8,17.67,25.8,1,36,19,830,16.9,30734
84035001,2020-05-02,Bernalillo,NM,679121,35.051636,-106.670355,22.2,13.73,29.4,2,38,53,883,16.9,30734
84035001,2020-05-03,Bernalillo,NM,679121,35.051636,-106.670355,22.4,15.9,29.4,2,40,37,920,16.9,30734
84035001,2020-05-04,Bernalillo,NM,679121,35.051636,-106.670355,22.9,14.42,38.7,0,40,24,944,16.9,30734
84035001,2020-05-05,Bernalillo,NM,679121,35.051636,-106.670355,19.7,28.98,36.8,2,42,19,963,16.9,30734
84035001,2020-05-06,Bernalillo,NM,679121,35.051636,-106.670355,21.5,22.79,24.1,2,44,18,981,16.9,30734
84035001,2020-05-07,Bernalillo,NM,679121,35.051636,-106.670355,24.2,11.46,35.3,0,44,31,1012,16.9,30734
84035001,2020-05-08,Bernalillo,NM,679121,35.051636,-106.670355,17.0,18.65,48.0,1,45,18,1030,16.9,30734
84035001,2020-05-09,Bernalillo,NM,679121,35.051636,-106.670355,18.9,21.25,36.8,1,46,20,1050,16.9,30734
84035001,2020-05-10,Bernalillo,NM,679121,35.051636,-106.670355,19.1,25.88,51.5,0,46,23,1073,16.9,30734
84035001,2020-05-11,Bernalillo,NM,679121,35.051636,-106.670355,17.5,46.63,31.4,2,48,13,1086,16.9,30734
84035001,2020-05-12,Bernalillo,NM,679121,35.051636,-106.670355,19.2,36.42,28.4,2,50,25,1111,16.9,30734
84035001,2020-05-13,Bernalillo,NM,679121,35.051636,-106.670355,20.3,18.17,29.4,3,53,13,1124,16.9,30734
84035001,2020-05-14,Bernalillo,NM,679121,35.051636,-106.670355,20.3,19.26,31.5,1,54,25,1149,16.9,30734
84035001,2020-05-15,Bernalillo,NM,679121,35.051636,-106.670355,20.1,19.34,18.2,2,56,31,1180,16.9,30734
84035001,2020-05-16,Bernalillo,NM,679121,35.051636,-106.670355,21.6,17.95,14.7,0,56,14,1194,16.9,30734
84035001,2020-05-17,Bernalillo,NM,679121,35.051636,-106.670355,23.4,31.36,44.3,1,57,16,1210,16.9,30734
84035001,2020-05-18,Bernalillo,NM,679121,35.051636,-106.670355,25.1,15.95,22.3,2,59,8,1218,16.9,30734
84035001,2020-05-19,Bernalillo,NM,679121,35.051636,-106.670355,24.4,16.4,38.8,0,59,7,1225,16.9,30734
84035001,2020-05-20,Bernalillo,NM,679121,35.051636,-106.670355,21.3,13.48,27.6,0,59,59,1284,16.9,30734
84035001,2020-05-21,Bernalillo,NM,679121,35.051636,-106.670355,18.3,8.78,29.5,4,63,0,1284,16.9,30734
84035001,2020-05-22,Bernalillo,NM,679121,35.051636,-106.670355,19.4,10.79,29.5,3,66,40,1324,16.9,30734
84035001,2020-05-23,Bernalillo,NM,679121,35.051636,-106.670355,21.3,12.39,27.7,2,68,0,1324,16.9,30734
84035001,2020-05-24,Bernalillo,NM,679121,35.051636,-106.670355,20.7,14.14,38.8,0,68,24,1348,16.9,30734
84035001,2020-05-25,Bernalillo,NM,679121,35.051636,-106.670355,17.5,30.66,46.1,0,68,10,1358,16.9,30734
